"ind_index" "x" "y" "phenotype1_mat" "phenotype2_MTWetQ" "phenotype3_MTDQ" "phenotype4_PDM" "phenotype5_PwarmQ" "phenotype6_PWM" "env1_mat" "env2_MTWetQ" "env3_MTDQ" "env4_PDM" "env5_PwarmQ" "env6_PWM"
7295 0.0129421 0.30407 -0.219085 -0.352309 -0.216208 -0.138822 -0.394726 -0.370564 -0.241657 -0.361333 -0.26528 -0.213795 -0.384883 -0.383035
7298 0.747124 0.919531 -0.103622 0.256468 -0.22613 -0.267424 0.534136 0.161005 0.00361205 0.366864 -0.187869 -0.386413 0.570774 0.257032
7299 0.823408 0.51748 -0.676326 0.0866287 -0.470671 0.218813 0.260098 -0.103465 -0.63912 0.163688 -0.519042 0.102604 0.274619 0.0504588
7303 0.18386 0.859678 0.0126034 -0.335722 0.11599 0.41922 0.518923 0.1628 0.0045109 -0.333922 0.136661 0.571206 0.453121 0.197239
7309 0.860326 0.787311 -0.0544783 0.454452 -0.606532 -0.610089 0.616451 0.272139 -0.0210094 0.359124 -0.178075 -0.45826 0.589723 0.281561
7323 0.637401 0.635759 -0.684899 0.210117 -0.422086 0.201869 0.282941 -0.0558976 -0.572348 0.179919 -0.457029 0.15694 0.215623 -0.0762486
7326 0.21278 0.941336 0.0344038 -0.41471 0.266883 0.551112 0.487199 0.194878 0.111251 -0.314159 0.215161 0.570531 0.480906 0.243354
7330 0.208109 0.672541 0.362251 0.466529 -0.0963611 -0.14566 0.110698 -0.0343558 0.329347 0.428315 0.0116525 -0.0139095 0.1304 -0.0153852
7333 0.199735 0.174528 0.298124 -0.293331 -0.01451 -0.191653 -0.476399 -0.34217 0.130444 -0.274892 -0.0589613 -0.169072 -0.499548 -0.323963
7344 0.204626 0.473238 0.300366 0.470373 0.0514498 -0.350752 -0.340509 -0.371645 0.236525 0.407324 0.00280784 -0.332078 -0.303226 -0.392773
7347 0.785051 0.107763 -0.391212 -0.698255 0.283534 0.399857 0.102335 0.0326493 -0.506047 -0.428828 0.546147 0.537286 -0.00991287 0.0934816
7349 0.788824 0.973099 -0.100482 0.323335 -0.192159 -0.337367 0.620862 0.294729 0.127955 0.417163 -0.149471 -0.440748 0.624921 0.311668
7354 0.969923 0.957102 -0.0432572 0.454221 -0.599599 -0.506176 0.534179 0.243293 0.0508824 0.424817 -0.559977 -0.467916 0.58022 0.309085
7365 0.668523 0.203804 -0.11742 -0.149035 0.137062 0.495314 0.0667982 0.80979 0.223265 -0.267895 0.270474 0.591622 0.054359 0.914609
7370 0.69308 0.417515 -0.35351 -0.396573 0.0736113 0.432141 0.118634 0.468352 -0.321574 -0.414779 -0.0335971 0.519246 0.192233 0.535767
7408 0.864091 0.0888557 0.193896 -0.259052 -0.0654389 0.0284264 -0.287647 -0.143441 -0.0419391 -0.348362 -0.182499 0.184107 -0.170008 -0.145058
7411 0.498815 0.828446 -0.307962 0.064663 -0.00957313 0.452577 0.299759 -0.0304144 -0.276674 -0.407316 -0.00836344 0.15694 0.115374 -0.0900105
7418 0.454899 0.864131 -0.0481768 -0.374823 0.187586 0.102737 0.0224298 -0.0623194 0.232218 -0.323103 0.323653 0.0275041 -0.158553 -0.184109
7425 0.796785 0.432588 -0.339708 0.0906602 -0.22167 0.0730368 -0.0354462 -0.0306924 -0.136122 0.318697 -0.218466 0.084174 0.059191 -0.12687
7432 0.761857 0.877042 -0.0433208 0.405706 -0.280064 -0.492663 0.553396 0.141444 -0.09498 0.333854 -0.223679 -0.386413 0.53114 0.226513
7452 0.25324 0.863057 -0.0615256 -0.341786 -0.0114061 0.533827 0.461654 0.367548 -0.195862 -0.3657 0.00788774 0.643593 0.494252 0.385669
7456 0.517655 0.88062 -0.484948 0.206719 -0.381976 0.171678 0.272373 -0.0359474 -0.0551993 -0.372851 0.146936 0.0754367 -0.0017328 -0.145058
7463 0.954545 0.0421181 -0.26967 0.0771061 0.550284 0.239919 0.0210355 -0.0417208 -0.506047 -0.0369911 0.352833 0.319945 0.00527868 0.0476086
7474 0.825533 0.657485 -0.221611 0.290117 -0.408058 -0.210307 0.494383 0.151536 -0.346924 0.253388 -0.360944 -0.223407 0.404933 0.0888943
7476 0.186511 0.979989 0.0344038 -0.41471 0.266883 0.551112 0.487199 0.194878 -0.0971098 -0.360706 0.0865891 0.537286 0.499225 0.237744
7481 0.0809386 0.36928 -0.133825 0.369044 -0.400087 -0.39543 -0.43607 -0.301461 -0.264833 0.245872 -0.284362 -0.256888 -0.333643 -0.414846
7485 0.906027 0.263524 -0.383503 0.0684195 -0.330312 0.367705 0.0620452 -0.0296709 -0.465535 0.135553 -0.437871 0.176941 0.0384866 0.0200847
7501 0.110755 0.322255 -0.145289 -0.289707 -0.216908 -0.189382 -0.270312 -0.361724 -0.0579371 -0.333763 -0.177053 -0.26744 -0.397763 -0.424568
7503 0.736384 0.761209 -0.540735 0.120848 -0.609589 -0.0757892 0.446401 0.146833 -0.559088 0.190414 -0.470755 -0.141904 0.397921 0.0888943
7509 0.163037 0.701804 0.349387 0.332622 0.059872 -0.1671 -0.00548823 -0.224077 0.323117 0.433669 0.0302608 -0.141904 -0.0293551 -0.220333
7517 0.289663 0.976361 -0.25176 -0.463532 -0.10928 0.368086 0.514531 0.222244 -0.187802 -0.372851 0.0233975 0.510119 0.432979 0.240275
7524 0.633101 0.667138 -0.676326 0.0866287 -0.470671 0.218813 0.260098 -0.103465 -0.478682 0.210936 -0.404077 0.10615 0.190831 -0.0911634
7534 0.830156 0.720928 -0.268298 0.261433 -0.302509 -0.286538 0.464447 0.19714 -0.0551993 0.337353 -0.155047 -0.386413 0.475048 0.171466
7551 0.629822 0.297397 -0.00689962 -0.348558 0.240138 0.600715 0.1501 0.831597 -0.249678 -0.382785 0.0581434 0.556405 0.119107 0.650419
7554 0.968274 0.66471 -0.000518594 0.397144 -0.535557 -0.406937 0.439139 0.0762416 -0.00215847 0.332491 -0.553114 -0.440748 0.428699 0.185228
7563 0.488167 0.775204 -0.118308 -0.30201 0.170011 0.0681236 -0.0239994 -0.0585043 -0.0896 -0.378788 0.116444 0.18072 0.032048 -0.0253076
7582 0.998103 0.707749 -0.0306299 0.365569 -0.601683 -0.432801 0.398664 0.0983898 0.103923 0.428315 -0.649199 -0.495084 0.425967 0.240275
7585 0.429582 0.703135 -0.385666 -0.522016 -0.126638 0.26857 0.259725 0.0289618 -0.232125 -0.388996 0.00967461 0.277171 0.120548 0.0893448
7595 0.852999 0.577718 -0.355936 0.116288 -0.280082 0.179288 0.155818 0.159409 -0.635099 0.165743 -0.442665 -0.0455555 0.352673 0.113297
7596 0.845929 0.876765 -0.100482 0.323335 -0.192159 -0.337367 0.620862 0.294729 0.024362 0.382834 -0.182499 -0.467916 0.622289 0.322847
7601 0.323139 0.986223 0.0520992 -0.46648 0.0851954 0.392414 0.256556 0.177895 -0.373445 -0.407837 -0.100141 0.428616 0.404933 0.143942
7606 0.213697 0.354481 0.406505 0.414751 0.034619 -0.373919 -0.507412 -0.608912 0.486177 0.478668 0.12516 -0.490958 -0.543451 -0.583349
7625 0.307039 0.0203072 0.37692 -0.322425 0.00846791 -0.370943 -0.644666 -0.5477 0.408908 -0.23291 0.0851666 -0.413581 -0.672799 -0.56191
7640 0.662637 0.0932418 -0.116913 -0.0465565 0.537 0.567533 -0.177092 0.531545 0.119962 -0.277657 0.872266 0.522991 0.00122192 0.543037
7648 0.191014 0.757138 0.362251 0.466529 -0.0963611 -0.14566 0.110698 -0.0343558 0.265011 0.409851 -0.00990157 0.184107 0.243669 0.0142235
7673 0.315668 0.0825746 0.465031 -0.215935 -0.180396 -0.255189 -0.771799 -0.673116 0.365679 -0.240475 0.062792 -0.452711 -0.640751 -0.615843
7677 0.12547 0.286506 0.00689271 -0.359263 -0.00403614 -0.242694 -0.58713 -0.457958 -0.0760733 -0.331833 -0.185451 -0.211376 -0.398182 -0.345906
7696 0.0453743 0.584347 0.221153 0.489133 -0.0502413 -0.603817 -0.486127 -0.491466 0.105219 0.377715 -0.0720171 -0.501048 -0.34598 -0.426339
7702 0.471755 0.851048 -0.0481768 -0.374823 0.187586 0.102737 0.0224298 -0.0623194 -0.346924 -0.414834 -0.0589613 0.211275 0.166543 -0.0762486
7706 0.430774 0.273698 0.566845 -0.266279 0.22709 -0.120935 -0.270594 -0.214361 0.633035 -0.190034 0.194307 -0.165561 -0.34351 -0.330108
7720 0.814178 0.293561 0.0333595 -0.255541 -0.105148 0.00572063 -0.109891 -0.10125 -0.10824 -0.369353 -0.209952 0.129772 -0.0578246 -0.131296
7725 0.573941 0.0660537 -0.0715586 -0.320468 -0.017228 0.345631 -0.250676 -0.0867189 0.0358447 -0.303193 -0.13507 0.212489 -0.148974 -0.00682416
7736 0.43752 0.656822 -0.0510522 -0.434131 0.140938 0.235764 0.107569 0.0523912 -0.285837 -0.397326 -0.0245867 0.26561 0.113238 0.102656
7746 0.373714 0.721173 -0.235573 -0.417725 -0.000195193 0.326824 0.207143 0.17802 -0.276833 -0.385203 -0.0261847 0.392577 0.20532 0.219772
7751 0.560044 0.375645 -0.00631998 -0.477524 0.21661 0.463061 0.0446374 0.371712 -0.307143 -0.393843 -0.0383716 0.347113 0.054359 0.309085
7766 0.875121 0.859262 -0.0771751 0.33278 -0.542456 -0.545458 0.576165 0.261066 0.0445812 0.397002 -0.511594 -0.495084 0.604238 0.315624
7773 0.420781 0.0738103 0.0632876 0.521507 -0.098421 -0.239571 -0.461796 -0.540556 0.0774028 0.358344 -0.0932774 -0.359245 -0.55564 -0.612963
7780 0.398504 0.506433 0.199531 -0.361337 0.170674 0.0853994 -0.0604829 0.0198031 0.10559 -0.313156 0.216431 0.0754367 -0.0718476 -0.0900105
7783 0.930846 0.158666 -0.0306862 0.190154 -0.0640938 0.0927878 0.0252135 0.0240086 -0.270786 0.0442475 0.11204 0.211275 -0.036494 -0.00265801
7787 0.826823 0.050262 -0.225154 -0.406392 0.590806 0.420022 -0.0273298 -0.0249236 -0.09498 -0.348362 0.778353 0.347113 -0.141962 0.0338467
7789 0.151191 0.732377 0.244952 0.370219 0.155761 -0.113251 -0.0303718 -0.161577 0.304294 0.431229 0.0291145 -0.0951124 -0.0017328 -0.223809
7795 0.728727 0.259487 -0.419884 -0.267441 -0.0306684 0.46029 0.177494 0.244077 -0.448396 -0.422655 -0.138898 0.546162 0.0937144 0.304048
7798 0.242675 0.565048 0.321043 0.474448 0.165565 -0.177605 -0.187381 -0.160361 0.369128 0.442309 0.0645769 -0.169072 -0.092882 -0.22763
7809 0.332689 0.501303 0.192156 -0.301853 0.18146 0.0049542 -0.0520902 -0.0468971 0.157392 -0.295771 0.243242 0.0473933 -0.0793111 -0.0771359
7812 0.906883 0.739953 -0.139582 0.28996 -0.499764 -0.450023 0.419953 0.122674 -0.0417997 0.357767 -0.434544 -0.463757 0.538151 0.251931
7825 0.88996 0.287848 -0.335275 0.144179 -0.397329 0.0653892 0.0256772 -0.0454491 -0.532567 0.113446 -0.477619 0.211275 0.068382 0.0200847
7829 0.631769 0.744834 -0.4432 0.231196 -0.41906 0.0802502 0.238734 -0.0212566 -0.598868 0.172921 -0.477619 0.0754367 0.264703 -0.021201
7833 0.00924358 0.0223162 0.153022 -0.182536 0.685965 0.28061 -0.324769 0.68353 0.674113 -0.106962 1.12152 0.184107 -0.338284 1.47885
7838 0.66277 0.387842 -0.437955 -0.436632 -0.167576 0.554821 0.146035 0.552245 -0.373445 -0.414834 -0.0658245 0.564454 0.187577 0.611847
7856 0.0330901 0.588035 0.186628 0.427225 -0.0494679 -0.534821 -0.433468 -0.453527 0.0143012 0.352191 -0.118246 -0.495084 -0.33381 -0.421957
7869 0.453623 0.211316 0.144239 -0.0325742 0.0911878 -0.28103 -0.652243 -0.516302 0.687373 -0.176933 0.215568 -0.141904 -0.359318 -0.296439
7875 0.664157 0.0495717 0.141092 -0.149273 0.811179 0.531098 -0.0935885 0.556044 -0.0899488 -0.326516 0.760368 0.482951 -0.0328101 0.348144
7886 0.40786 0.865194 -0.347087 -0.414826 -0.0771041 0.319471 0.268006 0.185123 -0.519307 -0.435825 -0.182499 0.319945 0.299761 0.0476086
7903 0.135866 0.529188 0.338548 0.553232 0.014905 -0.524835 -0.428794 -0.361203 0.342607 0.449306 0.0233975 -0.440748 -0.373341 -0.392773
7909 0.661249 0.207631 -0.0325845 -0.301792 0.109509 0.512941 0.0273698 0.614979 -0.00215847 -0.320373 0.133209 0.618789 0.0824049 0.804514
7912 0.340177 0.012384 0.0802747 0.35619 0.00262695 -0.413035 -0.58282 -0.561229 0.25977 0.406459 0.00111209 -0.467916 -0.646789 -0.642187
7915 0.90313 0.990126 0.0310871 0.443684 -0.58817 -0.521467 0.646568 0.352827 0.0196748 0.404494 -0.55624 -0.467916 0.680859 0.364133
7923 0.159729 0.963212 0.0126034 -0.335722 0.11599 0.41922 0.518923 0.1628 0.0508824 -0.337866 0.181252 0.374281 0.383898 0.116418
7929 0.164113 0.167111 0.328939 -0.362306 0.0545041 -0.167833 -0.441417 -0.378829 0.31668 -0.233077 0.291016 -0.169719 -0.569331 -0.24027
7932 0.679407 0.0273015 0.129992 -0.267909 0.875185 0.492204 -0.0873044 0.469224 0.0286733 -0.294095 0.828627 0.507591 -0.0508131 0.395174
7947 0.141878 0.366266 0.257936 0.104703 -0.0227717 -0.450088 -0.576608 -0.644651 0.183485 0.386333 -0.052098 -0.386413 -0.457479 -0.475344
7967 0.4135 0.668031 -0.124059 -0.420625 0.0767137 0.334177 0.14628 0.170917 -0.0988532 -0.361117 0.0968884 0.26561 0.0881755 0.116418
7977 0.295344 0.0264575 0.37692 -0.322425 0.00846791 -0.370943 -0.644666 -0.5477 0.263426 -0.257399 0.00986783 -0.332857 -0.625955 -0.503262
7984 0.481257 0.387535 0.199531 -0.361337 0.170674 0.0853994 -0.0604829 0.0198031 0.281587 -0.2692 0.312816 0.205058 -0.0361961 0.131346
8024 0.84066 0.617434 -0.342606 0.327495 -0.33129 -0.162312 0.425751 0.0221229 -0.492786 0.207907 -0.443302 -0.114737 0.376887 0.102656
8040 0.77298 0.893432 0.0263021 0.468193 -0.116148 -0.336273 0.537248 0.224438 -0.0286789 0.354846 -0.203089 -0.399993 0.573207 0.260916
8046 0.820901 0.867553 -0.0976621 0.363427 -0.121072 -0.435369 0.619606 0.362281 -0.0286789 0.358344 -0.189363 -0.440748 0.622289 0.309085
8049 0.361087 0.349399 0.594889 0.512114 0.190842 -0.305685 -0.393895 -0.477691 0.595093 0.516832 0.174669 -0.322029 -0.410223 -0.475344
8051 0.0920259 0.395181 -0.0589878 0.283311 -0.30094 -0.424945 -0.371874 -0.402816 -0.0114616 0.33153 -0.153254 -0.387426 -0.409445 -0.434572
8065 0.145785 0.138743 -0.113008 -0.254942 0.155624 -0.0714767 -0.42503 0.137261 -0.209855 -0.336687 0.661678 0.129772 -0.359318 0.0154486
8069 0.124049 0.190919 0.0813346 -0.317442 0.137336 -0.140482 -0.464786 -0.131405 0.0102718 -0.298269 0.0990094 -0.0625621 -0.431663 -0.133485
8084 0.189475 0.418244 0.406505 0.414751 0.034619 -0.373919 -0.507412 -0.608912 0.316371 0.431814 0.037124 -0.413581 -0.422271 -0.475344
8095 0.993416 0.813205 0.131144 0.420454 -0.537008 -0.513628 0.492564 0.327152 0.0694678 0.422723 -0.529917 -0.495084 0.502676 0.295323
8102 0.438154 0.824942 0.0219541 -0.447637 0.205162 0.137351 0.068859 -0.0661345 -0.426485 -0.421831 -0.113867 0.26561 0.222635 0.00632283
8112 0.772985 0.443587 -0.322276 0.259588 -0.39729 0.180216 0.103441 -0.0707524 -0.346647 -0.0939087 -0.333327 0.30624 0.148941 -0.0694294
8114 0.505474 0.615157 -0.167242 -0.393248 0.167223 0.232506 0.151965 0.195951 -0.100812 -0.369755 0.103699 0.252977 0.081914 0.145869
8121 0.375794 0.132454 0.389363 0.379112 0.0839226 -0.518262 -0.558944 -0.665205 0.230562 0.402252 -0.013388 -0.413581 -0.576043 -0.625487
8128 0.749388 0.370038 0.212871 -0.375628 0.0569163 0.2688 -0.0928162 0.162219 0.274231 -0.316875 0.350685 -0.101982 -0.186654 -0.0263483
8131 0.114372 0.609586 0.43792 0.460114 0.0998179 -0.313152 -0.289072 -0.369881 0.444483 0.486126 0.102491 -0.463608 -0.339396 -0.44782
8134 0.05854 0.739793 0.374481 0.43447 0.0269684 -0.278927 -0.137257 -0.349747 0.23103 0.419868 0.00967107 -0.386413 -0.189842 -0.379011
8135 0.723876 0.791536 -0.455419 0.138473 -0.52197 -0.110535 0.31148 0.209841 -0.559478 0.186362 -0.471841 -0.16208 0.415553 0.104427
8137 0.192862 0.519024 0.300366 0.470373 0.0514498 -0.350752 -0.340509 -0.371645 0.382388 0.452805 0.0714402 -0.413581 -0.289203 -0.379011
8139 0.457785 0.430153 0.199531 -0.361337 0.170674 0.0853994 -0.0604829 0.0198031 0.117183 -0.309878 0.222431 0.129772 -0.0648361 0.0338467
8140 0.579003 0.645562 0.0557872 -0.399047 0.321041 0.247212 0.0302388 0.181745 -0.114366 -0.382975 0.0988727 0.15694 0.0951065 0.0230548
8152 0.391036 0.224423 0.745837 0.594193 0.244376 -0.416687 -0.581405 -0.566041 0.487902 0.483668 0.119189 -0.348308 -0.487606 -0.533357
8163 0.259097 0.8356 -0.0615256 -0.341786 -0.0114061 0.533827 0.461654 0.367548 -0.00548826 -0.324615 0.131115 0.593098 0.454525 0.338578
8169 0.629853 0.0572973 0.274108 -0.349065 0.29366 0.512983 0.0149787 0.452036 0.288654 -0.234656 0.277903 0.416927 -0.0579072 0.319007
8172 0.0695311 0.0107599 0.142708 -0.152867 0.604669 0.317802 -0.23049 0.828587 0.000482711 -0.261853 0.747287 0.283537 -0.316396 0.769543
8187 0.437307 0.790553 -0.347087 -0.414826 -0.0771041 0.319471 0.268006 0.185123 -0.426393 -0.425305 -0.107004 0.292778 0.2016 0.0339423
8217 0.203213 0.333366 0.409121 -0.0384705 0.0884017 -0.677766 -0.469047 -0.466367 0.56982 0.505501 0.172891 -0.526928 -0.597226 -0.615126
8222 0.233218 0.445704 0.326405 0.463014 0.022909 -0.320505 -0.228209 -0.362778 0.293211 0.421318 0.037124 -0.339545 -0.321104 -0.424079
8228 0.404844 0.902792 0.0219541 -0.447637 0.205162 0.137351 0.068859 -0.0661345 -0.253182 -0.38785 -0.00346011 0.274352 0.20337 -0.0123447
8229 0.965764 0.350859 0.00154561 0.123682 0.000242227 0.0391521 0.172987 0.129361 -0.10824 0.260385 -0.196226 -0.0604014 0.0403361 0.0613705
8231 0.269716 0.232022 0.459123 -0.216107 0.204627 -0.493654 -0.607626 -0.550463 0.753674 -0.15944 0.263611 -0.549419 -0.695869 -0.640487
8242 0.268785 0.267828 0.792616 0.51966 0.460861 -0.449358 -0.348829 -0.429201 0.594551 0.508782 0.181252 -0.495084 -0.618743 -0.626725
8252 0.693122 0.914206 -0.175936 0.322312 -0.358359 -0.361548 0.400862 0.243914 -0.161281 0.312863 -0.251132 -0.359245 0.383898 0.102656
8286 0.545154 0.760612 -0.271206 -0.369024 0.0337685 0.0880313 0.144156 -0.0481137 -0.351757 0.0414792 -0.048634 0.129772 0.130175 -0.117534
8311 0.443936 0.162763 0.290424 -0.320616 0.117522 -0.0998076 -0.384495 -0.285093 0.372294 -0.240377 0.0567919 -0.19624 -0.438223 -0.423788
8326 0.365013 0.635271 0.0184215 -0.381721 0.279453 0.215507 0.074754 0.0496863 0.321992 -0.27614 0.355073 0.10691 -0.0129779 -0.0840129
8330 0.0792755 0.990695 0.180614 0.42345 -0.0413923 -0.155875 0.0754559 -0.133006 0.289856 0.435389 0.0349362 -0.141904 0.0285481 -0.213868
8346 0.866414 0.791278 -0.0907231 0.347267 -0.370758 -0.469691 0.641539 0.287028 0.0111017 0.372488 -0.635473 -0.467916 0.57992 0.281561
8351 0.140339 0.125122 -0.265347 -0.301052 0.75375 0.220368 -0.620935 0.0194426 0.103923 -0.271394 0.833259 0.0482691 -0.457479 0.0200847
8359 0.215619 0.952622 0.0126034 -0.335722 0.11599 0.41922 0.518923 0.1628 0.146164 -0.307804 0.237431 0.510119 0.456869 0.232118
8360 0.879657 0.356963 -0.377749 0.20743 -0.413994 0.137115 0.183457 -0.0514581 -0.580006 0.100319 -0.498931 0.165554 0.118276 0.0241329
8367 0.177349 0.698291 0.303601 0.418374 0.0297 -0.129456 0.0401633 -0.0979665 0.324881 0.431796 0.0233618 -0.078419 0.0497455 -0.131225
8371 0.280097 0.784221 -0.0956708 -0.3165 0.220855 0.506351 0.267119 0.11378 -0.09498 -0.341364 0.0714402 0.618789 0.425967 0.432942
8392 0.369792 0.234484 0.817941 0.578262 0.302552 -0.568406 -0.600148 -0.577858 0.408908 0.459802 0.0783034 -0.386413 -0.513571 -0.571677
8394 0.763424 0.985145 -0.126968 0.240082 -0.134985 -0.329294 0.666627 0.301916 0.156964 0.421318 -0.128068 -0.413581 0.615277 0.295323
8402 0.892774 0.370864 -0.315775 0.173419 -0.489292 0.108168 0.183177 -0.105675 -0.452552 0.143324 -0.429341 0.0751266 0.106825 0.0268871
8409 0.304211 0.837773 -0.161239 -0.427327 0.026063 0.479783 0.331671 0.197053 -0.09498 -0.350379 0.0797563 0.510119 0.34183 0.284474
8417 0.452731 0.789967 -0.347087 -0.414826 -0.0771041 0.319471 0.268006 0.185123 -0.161281 -0.383347 0.0645769 0.238443 0.0753935 0.00632283
8418 0.666881 0.947048 -0.183041 0.414174 -0.268895 -0.205817 0.302283 -0.0936345 -0.10824 0.326857 -0.230542 -0.332078 0.34183 0.0613705
8432 0.805891 0.544407 -0.532698 0.0565549 -0.487917 0.60554 0.439781 -0.196867 -0.492786 0.207907 -0.429576 0.0754367 0.271715 0.0200847
8446 0.280307 0.408511 0.425267 0.38153 0.162863 -0.283022 -0.283878 -0.391232 0.223265 -0.281889 -0.0040554 -0.19624 -0.289203 -0.351487
8456 0.232643 0.00516988 -0.0780908 -0.352013 0.416569 0.441264 0.0374005 0.169505 0.147229 -0.261917 0.862797 0.0603055 -0.521913 -0.0563896
8458 0.675611 0.460206 0.18026 -0.389737 0.303459 0.367859 0.0905826 0.729239 0.0111017 -0.358857 0.188115 0.510119 0.166543 0.763228
8462 0.84646 0.950593 -0.100482 0.323335 -0.192159 -0.337367 0.620862 0.294729 0.0376222 0.396828 -0.189363 -0.467916 0.657346 0.350371
8468 0.687931 0.349219 -0.454872 -0.460927 -0.225516 0.49989 0.165345 0.428305 -0.651909 -0.467312 -0.257995 0.482951 0.15252 0.212751
8484 0.962273 0.51612 -0.0103916 0.315565 -0.199373 -0.38714 0.304841 0.182056 -0.11057 0.276956 -0.224282 -0.290133 0.247483 0.137665
8500 0.783073 0.514506 -0.676326 0.0866287 -0.470671 0.218813 0.260098 -0.103465 -0.628467 0.16425 -0.501493 0.238443 0.266431 0.00971425
8503 0.15578 0.331309 -0.0321764 -0.323688 -0.0539327 -0.270325 -0.375863 -0.448188 0.103923 -0.299382 -0.0864142 -0.30491 -0.443456 -0.461582
8509 0.847042 0.353505 -0.335275 0.144179 -0.397329 0.0653892 0.0256772 -0.0454491 -0.36096 0.168601 -0.368813 0.136961 0.0452837 -0.0576312
8516 0.420934 0.455667 -0.151081 -0.41749 -0.076028 -0.0128491 0.106737 -0.0444517 -0.0817198 -0.348362 0.0920299 0.102604 -0.0788591 -0.0624867
8533 0.739773 0.413562 0.0674515 -0.261272 0.332255 0.0335052 -0.121382 -0.0312113 0.218463 -0.332514 0.317849 0.0266817 -0.113234 0.0721568
8534 0.689815 0.566792 -0.25946 -0.152988 -0.266344 0.160964 0.153636 -0.103115 -0.494916 -0.040257 -0.304453 0.246249 0.221183 -0.0321138
8535 0.486979 0.516771 0.177341 -0.411385 0.279785 0.224145 0.0565122 0.08884 0.170413 -0.306494 0.261637 0.26561 0.0708294 0.19899
8536 0.296274 0.670153 0.267839 -0.0482736 0.310235 0.347654 0.115965 0.144762 0.228242 -0.27804 0.286176 0.28768 0.173464 0.108671
8547 0.556608 0.211939 0.198076 -0.32803 0.241581 0.266805 -0.053133 0.322054 0.107518 -0.292895 0.198478 0.30836 -0.0579326 0.315238
8559 0.468209 0.419073 0.21128 -0.183568 0.162246 0.0500527 -0.0911045 0.00279866 -0.0880512 -0.350337 0.0962138 0.132138 -0.0636149 0.0236802
8564 0.722001 0.613731 -0.676326 0.0866287 -0.470671 0.218813 0.260098 -0.103465 -0.612328 0.170759 -0.483223 0.20049 0.287182 -0.0376946
8575 0.11789 0.278449 -0.0702407 -0.367056 -0.0618758 -0.308041 -0.468111 -0.508108 0.476928 -0.216205 0.401987 -0.377651 -0.607663 -0.374126
8580 0.464067 0.792001 -0.0504352 -0.342693 0.128758 0.107181 -0.0617958 -0.0816822 -0.320404 -0.411335 -0.0383716 0.238443 0.145508 -0.00743908
8582 0.158645 0.682325 0.354088 0.493751 0.0647439 -0.243331 -0.164916 -0.244379 0.225111 0.401138 -0.0168266 -0.0888295 -0.0177076 -0.215783
8585 0.894104 0.757964 -0.00902733 0.424444 -0.575177 -0.514613 0.586778 0.266235 -0.028901 0.372221 -0.533756 -0.467916 0.559185 0.267799
8590 0.756339 0.742699 -0.556467 0.160341 -0.441661 -0.142595 0.401628 0.117506 -0.466266 0.214904 -0.422713 -0.169072 0.404933 0.102656
